time,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,base_ax,base_ay,base_az,base_alphax,base_alphay,base_alphaz,q_fl_hip_abduction,dq_fl_hip_abduction,ddq_fl_hip_abduction,tau_fl_hip_abduction,q_fl_hip_pitch,dq_fl_hip_pitch,ddq_fl_hip_pitch,tau_fl_hip_pitch,q_fl_knee,dq_fl_knee,ddq_fl_knee,tau_fl_knee,q_fr_hip_abduction,dq_fr_hip_abduction,ddq_fr_hip_abduction,tau_fr_hip_abduction,q_fr_hip_pitch,dq_fr_hip_pitch,ddq_fr_hip_pitch,tau_fr_hip_pitch,q_fr_knee,dq_fr_knee,ddq_fr_knee,tau_fr_knee,q_rl_hip_abduction,dq_rl_hip_abduction,ddq_rl_hip_abduction,tau_rl_hip_abduction,q_rl_hip_pitch,dq_rl_hip_pitch,ddq_rl_hip_pitch,tau_rl_hip_pitch,q_rl_knee,dq_rl_knee,ddq_rl_knee,tau_rl_knee,q_rr_hip_abduction,dq_rr_hip_abduction,ddq_rr_hip_abduction,tau_rr_hip_abduction,q_rr_hip_pitch,dq_rr_hip_pitch,ddq_rr_hip_pitch,tau_rr_hip_pitch,q_rr_knee,dq_rr_knee,ddq_rr_knee,tau_rr_knee,contact_fl_foot_fx,contact_fl_foot_fy,contact_fl_foot_fz,contact_fl_foot_active,contact_fr_foot_fx,contact_fr_foot_fy,contact_fr_foot_fz,contact_fr_foot_active,contact_rl_foot_fx,contact_rl_foot_fy,contact_rl_foot_fz,contact_rl_foot_active,contact_rr_foot_fx,contact_rr_foot_fy,contact_rr_foot_fz,contact_rr_foot_active
0.935,0.0081118645836943,-0.011840996827104,0.42201481525285,0.0059140148684675,-0.013893732464636,0.024274188481693,0.99959129267911,-0.067292561221552,0.0097349809200168,0.0027373850482994,-0.19584456212435,0.14069818138188,-0.094553234279481,-0.32921132247246,0.088017146239043,0.46161612829255,-1.5041650522094,0.69281300818238,-1.7267349528271,-0.11124462214316,-0.74534900247146,1.7155318942213,1.0642893623665,0.28002750997869,0.018666227010292,6.3324668215437,4.2653257348336,-1.3332008079456,1.7518946009763,5.0729052732626,5.9114376160772,0.11520430608301,1.1113819685642,-4.0508147096109,-2.2042761144819,0.87982111223863,-0.068339273243442,-13.049700540804,-3.4816770639976,-0.97382806264528,-2.4460658161398,-9.2982230171649,0.89328521293896,-0.11911322105195,-1.4672386015925,7.495187113586,0.59118272968166,0.28046239263068,0.14319164150273,22.154367598969,5.7254041898323,-1.3190654301869,3.1539719013702,14.521069072738,5.9949027641085,0.12296964444429,1.812433412561,-12.138324151905,-0.99836013174007,0.87912210035012,-0.243166507825,-33.627594465614,-6.7683803272864,-0.98811558181663,-3.8747033656045,-20.563101234732,-0.69402461548839,-2.7293407205959,-1.5592727013645,35.000959160415,1,2.611711420177,2.1740066755262,37.127179803814,1,-0.34091019145176,0.87909355880486,31.835610568528,1,-2.2109474543939,-2.4490477367101,39.139035348798,1
0.94,0.0079376850146129,-0.011804743547394,0.42202983698806,0.0054784340033879,-0.013522220921942,0.02405600257996,0.99960414417012,-0.06788081719852,0.010779644915592,0.0038828864609066,-0.19645745014574,0.14308998360975,-0.096067236052141,-0.32481289739315,0.080825752551234,0.44944225782109,-1.3443782922284,0.30481129235353,-1.6363959233914,-0.11494968423751,-0.73662822103486,1.7726686085224,1.1146575828163,0.28019998525874,0.050320850833424,6.3288258410378,4.2384424833227,-1.324378937887,1.7766498524769,4.8286240845364,5.8887322522097,0.1207097703531,1.0906424177909,-4.2443978872433,-2.2575938999694,0.87931637137108,-0.13353876608909,-13.027731717051,-3.3649651119612,-0.98617191729659,-2.49093311627,-8.6467236060624,0.97954620925231,-0.12635381319882,-1.4286185692756,7.950800625459,0.71138425651163,0.28145501714479,0.25379698193481,22.080951213739,5.6358183703508,-1.3031197328418,3.2231656794492,13.151489423574,5.933496675716,0.13187638692402,1.749530895975,-13.017508017526,-1.1277958754109,0.87748659076115,-0.41088409928118,-33.44372890323,-6.5412553383123,-1.0077358173203,-3.971313869219,-18.070873178205,-0.50355087868004,-2.6940827272818,-1.516705877505,35.134430438635,1,2.6512968902661,2.2001582457278,37.009743540331,1,-0.42270369581275,0.82834472115642,31.911412244186,1,-2.1543788932896,-2.4593215723738,39.121392037168,1
0.945,0.0077620059579121,-0.011764803972969,0.4220500513859,0.0050415379050765,-0.013144202591616,0.02383475588005,0.99961678519617,-0.068456249985252,0.011820942726383,0.0050258581235648,-0.19702186523095,0.14541503795381,-0.097567904681292,-0.32096030212702,0.074708978051492,0.43553331465323,-1.1988372903103,-0.10115213628805,-1.5470647980744,-0.11861043104042,-0.7276234553967,1.8291219253307,1.1648456295132,0.28053067422648,0.081948918796027,6.321844944502,4.2040753982232,-1.3154363591899,1.8001752709072,4.5810004242618,5.8640309260709,0.12610913244877,1.0689442078164,-4.434250299391,-2.3093839156563,0.87848596674243,-0.19859296538925,-12.991588392618,-3.2439402481911,-0.99873191626996,-2.5325140381382,-7.9838162593914,1.0681435941382,-0.13339566138616,-1.3877514396694,8.3939081942361,0.83407655788369,0.28299958038465,0.36393311206073,21.96671239713,5.5337702740441,-1.2868453070895,3.2854397346387,11.753675215145,5.8655340998934,0.14045775862267,1.682311865664,-13.864574558353,-1.254814502708,0.87501518375294,-0.57744716152874,-33.165890948314,-6.2948225799257,-1.0278077051128,-4.0553164699522,-15.521274734568,-0.30082649984383,-2.6567891012092,-1.4734315484439,35.267936716424,1,2.6888790563186,2.2252834973622,36.890253023168,1,-0.50417780779515,0.77720948149849,31.990839627139,1,-2.0961824964084,-2.4684481962871,39.099341921511,1
0.95,0.0075848606006698,-0.01172119057585,0.42207544527645,0.004603444031666,-0.012759851341675,0.023610489547492,0.99962920089407,-0.069018750878223,0.012858549183903,0.0061655553756886,-0.19753766811903,0.14767225983459,-0.099055031889573,-0.31757773212969,0.069751750287051,0.42015094769882,-1.0694524342073,-0.52161476056733,-1.4584388959135,-0.12222545126431,-0.71833817706553,1.8848700808178,1.2147850099049,0.28101940236716,0.11353373979396,6.3115278159699,4.1664709950874,-1.3063792620889,1.8224545714952,4.3302057025598,5.8373796938601,0.1313976464074,1.0463064110591,-4.6202050684791,-2.35960212177,0.87733080185384,-0.26343109053436,-12.941309892352,-3.11881459196,-1.0114914887039,-2.5707537225286,-7.3103755748195,1.1588893887713,-0.14022768937687,-1.3447014933441,8.8238128488447,0.95904143573102,0.28509322681989,0.47339641634914,21.811862349566,5.4189819042995,-1.2702770920324,3.3406603725376,10.330627375091,5.7908219415238,0.14869258723123,1.6109421671512,-14.677433857392,-1.3789057127436,0.87171482364769,-0.7423876747033,-32.794861288252,-6.0302041074953,-1.0482675220989,-4.1264444810936,-12.922400224901,-0.086722006367728,-2.6174880212184,-1.429469900569,35.401329256794,1,2.7244295214752,2.2493707101306,36.768841374602,1,-0.58527096604838,0.72571169313616,32.073804228739,1,-2.0364022365988,-2.4764233511089,39.072909567473,1
0.955,0.0074062824069589,-0.011673916975296,0.42210600211526,0.0041642701506224,-0.012369344061416,0.023383244814393,0.99964137671645,-0.069568213616839,0.01389214027237,0.0073012356900126,-0.19800473154331,0.14986059631478,-0.10052841127904,-0.31459203393499,0.066019981373685,0.40356374482409,-0.95806549406716,-0.95301496008813,-1.3701074959926,-0.12579335125007,-0.70877596569291,1.9398915830086,1.2644102815972,0.28166591176392,0.14505864554585,6.2978799001077,4.1257607791454,-1.2972139160902,1.8434723320571,4.0764135246246,5.8088289300671,0.13657066370031,1.022748925821,-4.8020987429054,-2.4082013393317,0.87585213355386,-0.32798259600897,-12.876950920531,-2.9898093525832,-1.0244338004325,-2.6056017184407,-6.6272900470285,1.2515926425968,-0.14683915096347,-1.2995364442576,9.2398383852897,1.0859953123723,0.28773208579578,0.58198452316372,21.616687351985,5.2912263736182,-1.2534506575012,3.388709041526,8.8854010044186,5.7091942713848,0.15656055544592,1.5355978866573,-15.454080395149,-1.4995061888995,0.86759478401464,-0.90524217808568,-32.331682466625,-5.7486212383109,-1.0690503136076,-4.1844720894525,-10.282500409152,0.13781591278961,-2.5762091829698,-1.384841440885,35.534459449468,1,2.7579214240175,2.2724086479529,36.645643857209,1,-0.66592189706818,0.67387537849438,32.160213619586,1,-1.9750832834669,-2.48324331663,39.042124422873,1
0.96,0.0072263051115257,-0.011622997933544,0.42214170199417,0.0037241342985538,-0.011972860581092,0.023153062959927,0.99965329845342,-0.070104534403509,0.014921393229891,0.0084321591563576,-0.1984229402629,0.15197902659036,-0.10198783835979,-0.31193499900576,0.063560529695382,0.38604259361874,-0.86640477063559,-1.391729471258,-1.281576367987,-0.12931275550434,-0.69894050769335,1.9941652200667,1.3136595993952,0.28246986123386,0.17650699938942,6.2809083993403,4.0820789098246,-1.2879466656323,1.8632140036727,3.8197995705504,5.7784324320781,0.14162363731873,0.99829245879724,-4.9797714407127,-2.4551307113556,0.87405157067089,-0.39217724814707,-12.798581501339,-2.8571551788915,-1.0375417761951,-2.6370120496516,-5.9354608954912,1.3460600962282,-0.15321964687092,-1.2523273332472,9.6413304302658,1.2145905951954,0.29091127868919,0.68949667890036,21.381548236576,5.1503333789523,-1.2364021276905,3.4294825872807,7.4210988185915,5.6205158841954,0.16404225109582,1.4564649166529,-16.192597997723,-1.6160093434912,0.86266664161254,-1.0655530723645,-31.777655953798,-5.4513872741885,-1.0900900996069,-4.2292150722565,-7.6099562920953,0.37176862817798,-2.532983776506,-1.3395669874475,35.667178976447,1,2.7893294576648,2.29438656421,36.520797723171,1,-0.74606966149456,0.62172471791214,32.249971532504,1,-1.9122719692461,-2.4889049115077,39.007020784897,1
0.965,0.0070449627134174,-0.0115684493512,0.42218252165424,0.0032831547408932,-0.011570583590113,0.022919985291306,0.99966495225379,-0.070627611923256,0.015945986649253,0.0095575889636914,-0.19879219109104,0.15402656246682,-0.10343311057838,-0.30954518079495,0.062401519833867,0.36785611574146,-0.79603941166382,-1.8341118153213,-1.192294745079,-0.13278230722979,-0.68883559482313,2.0476700684717,1.3624752620103,0.28343082650813,0.2078622050612,6.2606222700505,4.0355674620395,-1.278583925694,1.8816659207564,3.5605414737221,5.7462464680724,0.1465521257706,0.97295850687501,-5.1530669901219,-2.5003352091316,0.87193107226275,-0.45594520154809,-12.70628690268,-2.7210922026459,-1.0507981221648,-2.664943275374,-5.2358008754596,1.4420968765628,-0.15935914111386,-1.2031484162884,10.027657470432,1.3444183211392,0.29462492792799,0.79573411913275,21.106879719682,4.9961940820695,-1.2191681036048,3.4628934742339,5.9408644864004,5.5246855513908,0.17111921503737,1.3737384972174,-16.891164564473,-1.7277770321874,0.85694424386056,-1.2228699054287,-31.134338489962,-5.1398983367452,-1.1113200841728,-4.2605313820119,-4.9132525157868,0.61405130743089,-2.4878444626853,-1.293667659652,35.799339977246,1,2.8186298906949,2.3152942067556,36.394442061363,1,-0.82565370015717,0.56928403836288,32.342977969784,1,-1.8480157537887,-2.4934054947501,38.96763776189,1
0.97,0.0068622894695589,-0.011510288262278,0.42222843450096,0.0028414499314796,-0.011162698553803,0.022684053125234,0.99967632464568,-0.071137347362855,0.016965600578285,0.010676791880171,-0.19911239292062,0.15600224882008,-0.10486402734589,-0.30736917594166,0.062552986971315,0.34926628826779,-0.7483343621631,-2.2765311748849,-1.1016835903098,-0.13620066884816,-0.67846512271852,2.1003855010862,1.4108042562552,0.28454830045579,0.23910771545487,6.2370322178526,3.9863740267073,-1.2691321773537,1.8988153105167,3.2988186978538,5.7123287860923,0.15135179698453,0.94676933823844,-5.3218330668054,-2.5437552191148,0.86949294548519,-0.51921707507043,-12.600167543406,-2.5818699881864,-1.0641853487642,-2.6893585449303,-4.5292330737342,1.5395072149441,-0.16524797678235,-1.1520770476962,10.398211845728,1.4750120865958,0.29886616785725,0.90050043608064,20.79318959812,4.8287653136508,-1.2017855844812,3.488869973501,4.4478758809081,5.4216389196908,0.17777398669754,1.2876227343349,-17.548056563576,-1.8341529273208,0.85044366992884,-1.3767506380777,-30.403537710904,-4.8156223806349,-1.1326728675499,-4.278321597468,-2.2009504230042,0.86352018469908,-2.4408253485024,-1.2471648683823,35.930795213625,1,2.8458005838765,2.3351218226998,36.266717642399,1,-0.90461387983348,0.51657780210664,32.439129314594,1,-1.7823631887061,-2.4967429669482,38.924019229783,1
0.975,0.006678319888282,-0.011448532828875,0.42227941062151,0.0023991384720601,-0.010749393628763,0.02244530776989,0.99968740255658,-0.071633644429496,0.017979916619775,0.01178903873085,-0.19938346674663,0.15790516404209,-0.10628039006581,-0.30536233363444,0.064007806362878,0.33052436191874,-0.72440752714935,-2.715411179919,-1.0091639536461,-0.139566522516,-0.66783308939393,2.1522911951073,1.4585987912804,0.28582169335149,0.2702270413537,6.2101506919427,3.9346491882819,-1.2595979633035,1.9146503017984,3.0348124127605,5.6767376041977,0.15601843211766,0.91974797279493,-5.4859213277778,-2.5853262464165,0.86673984308165,-0.58192402731992,-12.480338884056,-2.4397473665874,-1.0776857937405,-2.7102256463713,-3.8166896908021,1.6380951781757,-0.17087689123136,-1.0991935584537,10.752410705176,1.6058532305228,0.30362715743225,1.0036019417211,20.441057810376,4.6480730317949,-1.1842918883565,3.507356316873,2.9453382569651,5.3113510125175,0.18399014715325,1.198330096315,-18.161653284397,-1.9344771544905,0.84318318555826,-1.5267628860923,-29.587307068794,-4.4800865127222,-1.1540806601281,-4.282529239254,0.51833912282125,1.1189813236786,-2.3919619613181,-1.2000803060225,36.061398233624,1,2.8708210071966,2.3538601629576,36.137766761803,1,-0.98289053868508,0.46363059527898,32.538318446417,1,-1.7153638806828,-2.4989157712551,38.876213783213,1
0.98,0.0064930887228062,-0.011383202335506,0.4223354168043,0.0019563390717382,-0.010330859576866,0.022203790507431,0.9996981733328,-0.07211640936898,0.018988618030895,0.012893604872751,-0.19960534568565,0.15973442047067,-0.10768200216156,-0.30348888213995,0.066742864522335,0.31186717806251,-0.72509077642524,-3.1472680476282,-0.91418422073434,-0.14287857063264,-0.6569435937006,2.203367139902,1.5058168095118,0.28725033318662,0.30120376013237,6.1799918785287,3.8805439512135,-1.2499878833197,1.929159933299,2.7687053689485,5.6395306034021,0.16054792926398,0.8919181619411,-5.6451875417872,-2.6249787695024,0.86367476049697,-0.64399783155097,-12.346931301234,-2.2949921337371,-1.0912816454677,-2.7275170489744,-3.099110810951,1.7376654016424,-0.17623703065019,-1.0445811298576,11.089696923651,1.7363771979858,0.3088990947147,1.1048480258718,20.051135364444,4.4542149788626,-1.1667245719503,3.5183128165444,1.4364773699383,5.1938382980562,0.1897523596408,1.106080889583,-18.730440836172,-2.0281017225768,0.83518319173605,-1.672485135176,-28.687940062258,-4.1348628080165,-1.1754754976572,-4.2731409491865,3.2359830748872,1.379200779086,-2.341291222015,-1.1524359363387,36.191003534722,1,2.8936722553734,2.3715004865638,36.007733081475,1,-1.0604245313378,0.41046711642216,32.640434860392,1,-1.6470684539944,-2.499922894112,38.824274681384,1
0.985,0.0063066309646736,-0.011314317183075,0.4223964165606,0.0015131705063901,-0.0099072896779292,0.021959542577054,0.99970862475827,-0.072585550983426,0.019991389822109,0.013989770666973,-0.19977797499239,0.16148916480365,-0.10906866910383,-0.30172148719476,0.070720426477203,0.2935139741062,-0.75089639814099,-3.5687475077952,-0.81624511722204,-0.14613553634048,-0.6458008337464,2.2535936447212,1.5524224550352,0.288833466024,0.33202152442374,6.1465716933439,3.8242071772336,-1.2403085896946,1.9423341611574,2.5006817711121,5.6007639464804,0.16493630705978,0.86330436768557,-5.7994917160928,-2.6626382772584,0.86030103261831,-0.70537094989904,-12.200089945753,-2.1478805939802,-1.1049549664464,-2.7412099395659,-2.3774431619821,1.8380238137835,-0.1813199639887,-0.98832566268157,11.409539978197,1.8659809700252,0.3146722331454,1.2040515085836,19.624143134264,4.2473624948268,-1.1491213500354,3.521715950317,-0.07546744957173,5.0691602950078,0.19504640739538,1.0111027151308,-19.253015883137,-2.114406219535,0.82646616737185,-1.8135079253543,-27.707963791956,-3.7815528735363,-1.1967894570156,-4.2501865326782,5.9433536107294,1.6429160039287,-2.2888514170998,-1.1042539842326,36.319466725939,1,2.9143370621407,2.3880345647505,35.876761469645,1,-1.1371572735715,0.35711216496393,32.745364790422,1,-1.5775285122558,-2.4997638657215,38.768259788735,1
0.99,0.0061189818371386,-0.011241898882508,0.42246237014828,0.0010697515780755,-0.0094788796411054,0.021712605158632,0.9997187450726,-0.073040980648501,0.020987918855539,0.01507682194755,-0.19990131207315,0.16316857849686,-0.11044019843751,-0.30004028217904,0.075889652728335,0.27566375072944,-0.80199050377029,-3.9766599380242,-0.71492145273805,-0.14933616401725,-0.63440910527741,2.3029513462913,1.5983864749009,0.29057025639577,0.36266407074585,6.1099077732478,3.7657830969838,-1.2305667826317,1.9541638659058,2.230927150623,5.5604913466004,0.1691797081833,0.83393174114726,-5.9486982195158,-2.698225514083,0.85662233014668,-0.76597660686345,-12.039974584714,-1.9986969342932,-1.118687716969,-2.7512862526195,-1.6526388661576,1.9389783417215,-0.18611769621873,-0.93051564206121,11.711436782492,1.9940314059937,0.32093589956335,1.3010289861921,19.160870526996,4.0277614601851,-1.1315200144691,3.5175584120996,-1.5872502501569,4.9374206946383,0.19985922872722,0.91362990696994,-19.7280891069,-2.1928132106314,0.81705660613495,-1.9494350015015,-26.650131859767,-3.4217714662698,-1.2179548718497,-4.2137388641137,8.6318555233451,1.9088482947333,-2.2346821697749,-1.0555569253749,36.446644688699,1,2.9327998132944,2.4034546847855,35.744997839477,1,-1.2130307865862,0.30359062964921,32.852991335923,1,-1.5067965994301,-2.4984387602663,38.708231510469,1
0.995,0.0059301767885145,-0.011165970048037,0.42253323459775,0.00062620107446506,-0.0090458275150309,0.021463019356926,0.99972852298855,-0.073482612330161,0.021977893942745,0.016154050486736,-0.19997532649633,0.164771878146,-0.11179639980845,-0.29843143350489,0.082188220237354,0.25849325499264,-0.87817469934478,-4.368013134511,-0.6098797604978,-0.15247921976004,-0.62277280002181,2.3514212162787,1.6436865248404,0.29245978774421,0.39311522808462,6.0700194669187,3.705408959215,-1.2207692056073,1.9646408587825,1.9596282371019,5.5187632098945,0.17327440274519,0.80382610044791,-6.0926759016582,-2.7316569512101,0.85264265560316,-0.8257488619609,-11.866759427666,-1.8477324183268,-1.1324617789205,-2.7577326940905,-0.92565418403169,2.0403395889512,-0.19062268090951,-0.87124199831437,11.994912478163,2.1198743087785,0.32767851393787,1.3956011703875,18.662174023599,3.7957323567612,-1.1139583530591,3.5058491275928,-3.0956254282429,4.7987679854114,0.20417894924795,0.81390295397402,-20.154488387497,-2.2628027664927,0.80698094763035,-2.0798844267651,-25.517416631536,-3.0571295181397,-1.2389045473963,-4.1639136554919,11.29295350877,2.1757160170994,-2.1788244099987,-1.0063674757207,36.572395736277,1,2.9490465584904,2.41775365357,35.612588986506,1,-1.2879877408104,0.24992747693009,32.963194592059,1,-1.4349261601267,-2.4959481958748,38.644256723032,1
1,0.0057402514854763,-0.011086554390135,0.42260896373991,0.00018263772831097,-0.0086083335967726,0.021210826186409,0.99973794770862,-0.073910362600903,0.022961005941905,0.017220754456429,-0.2,0.16629831585203,-0.11313708498985,-0.29688532528691,0.089544003673023,0.24215561151307,-0.97887706989783,-4.740042156815,-0.50089120283817,-0.15556349186104,-0.61089640399678,2.3989845686259,1.6883073487935,0.29450106290554,0.42335892642787,6.0269278246423,3.6432128784086,-1.2109226407032,1.9737578874006,1.6869728291606,5.4756258754298,0.17721679156706,0.77301390801826,-6.2312982081814,-2.7628454933491,0.84836633897403,-0.88462268147032,-11.680632937069,-1.6952843949322,-1.1462589796822,-2.7605407589551,-0.197448252821,2.1419214775837,-0.19482783209768,-0.81059796391546,12.259521181696,2.2428439940397,0.33488761077732,1.4875932196757,18.128975595393,3.5516694500843,-1.0964740684377,3.4866132351273,-4.5973546959836,4.6533955741546,0.20799491116756,0.71216790653419,-20.531161695294,-2.3239255681978,0.79626750310703,-2.2044896557568,-24.313000885129,-2.689216956627,-1.2595719738092,-4.1008690890697,13.918199263479,2.4422483124744,-2.1213203435596,-0.95670858091272,36.69657977165,1,2.9630650217854,2.4309248009942,35.479682425101,1,-1.3619714992186,0.19614773931961,33.075851783326,1,-1.3619714992186,-2.4922933343328,38.576406699606,1
1.005,0.0055492418063237,-0.011003676708116,0.42268950823626,-0.00026081982301704,-0.0081666003396188,0.02095606655671,0.99974700894095,-0.074324150655525,0.023936947854351,0.018276238885415,-0.19997532649633,0.16774717957011,-0.11446206790841,-0.29539446407563,0.097876776070585,0.22677961062853,-1.1031531859176,-5.0902357130857,-0.38783935754802,-0.15858779127464,-0.59878449577906,2.4456230667551,1.7322408018769,0.29669300463607,0.45337920524586,5.9806555872037,3.5793119371447,-1.2010339039113,1.9815086407679,1.4131496644037,5.4311209744434,0.1810034093451,0.74152224733802,-6.364443292046,-2.791701419372,0.84379803299963,-0.94253400919123,-11.481797623239,-1.5416551217906,-1.1600611161074,-2.7597067424318,0.53101817901963,2.2435418495872,-0.19872653543279,-0.74867892684853,12.504846685775,2.3622731238818,0.34254986217485,1.5768350626189,17.562260999562,3.2960391122357,-1.0791046971191,3.4598920316943,-6.0892140334494,4.5015414052691,0.21129769958972,0.60867576949387,-20.8571796866,-2.3758140863089,0.78494637590715,-2.3229005644959,-23.040268867249,-2.3195857320977,-1.2798915373108,-4.0248053151745,16.499258305585,2.7071989565268,-2.0622134201857,-0.90660340557843,36.819058443573,1,2.9748446109127,2.4429619830486,35.346426224117,1,-1.4349261601267,0.14227650371477,33.190837400334,1,-1.2879877408104,-2.4874758805414,38.504757030706,1
1.01,0.0053571838342027,-0.010917362882384,0.42277481561105,-0.00070405307790369,-0.0077208322597556,0.020698781258683,0.99975569691444,-0.074723898326393,0.02490541492043,0.019319816112156,-0.19990131207315,0.1691177934417,-0.11577116467015,-0.29395121638017,0.10709989179336,0.2124696388418,-1.2496974479625,-5.4163585983536,-0.27072276015095,-0.16155095207585,-0.58644174473983,2.4913187306375,1.7754856892782,0.29903445618073,0.48316022191423,5.9312271738855,3.5138105928782,-1.1911098404158,1.9878877536556,1.1383482887809,5.3852849281399,0.18463092769606,0.70937879912984,-6.4919941206135,-2.818133544733,0.83894270811207,-0.9994198361385,-11.270469824013,-1.3871504112344,-1.1738499785379,-2.7552317448688,1.2587840193475,2.3450230236418,-0.20231265858122,-0.68558228056999,12.73050311394,2.4775025548775,0.35065110244852,1.6631617122574,16.963077956716,3.0293773188213,-1.0618875289136,3.4257428842869,-7.5680006101832,4.3434870868796,0.2140791657406,0.50368188285934,-21.131737996576,-2.418191408636,0.77304937687968,-2.434784434211,-21.702796784158,-1.9497334701308,-1.2997987284989,-3.9359638167777,19.027936434678,2.9693600219518,-2.0015483007138,-0.85607532252372,36.939695300719,1,2.9843764252852,2.4538595846901,35.212968841937,1,-1.5067965994301,0.088338899694052,33.308023339635,1,-1.2130307865862,-2.4814980817218,38.429387539965,1
1.015,0.00516411385029,-0.010827639866359,0.42286483028542,-0.001146943710745,-0.0072712358418736,0.020439010951129,0.99976400239296,-0.075109530098205,0.025866104714681,0.020350806232805,-0.19977797499239,0.17040951810984,-0.11706419358591,-0.2925454982832,0.11712191904189,0.19930621396517,-1.4168646592238,-5.7164697649703,-0.14965233759942,-0.16445183190977,-0.57387290924458,2.5360539437248,1.8180473990612,0.30152418188355,0.51268626007463,5.8786686695816,3.4467994301287,-1.1811573198547,1.9928908103124,0.8627589253792,5.3381485998153,0.18809615808279,0.67661181702834,-6.6138385785165,-2.8420505822048,0.83380564702729,-1.0552182690977,-11.046879469366,-1.2320781119913,-1.1876073748279,-2.7471216702924,1.9848891003355,2.4461923064415,-0.20558056087178,-0.62140727081685,12.936135527541,2.5878909510328,0.35917635433027,1.746413571131,16.332534213909,2.7522863678021,-1.0448595268706,3.3842391067402,-9.0305396612672,4.1795565400065,0.21633244707391,0.3974452918145,-21.354159223804,-2.4508773937925,0.76060993499618,-2.5398268862347,-20.304342753022,-1.5810881582544,-1.3192303471479,-3.8346266428487,21.496205746312,3.2275749952855,-1.9393708233446,-0.80514790183041,37.058355943692,1,2.9916532627212,2.4636125224611,35.079458961077,1,-1.5775285122558,0.034360087795157,33.427279046442,1,-1.1371572735715,-2.4743627263671,38.350382195202,1
1.02,0.0049700683269386,-0.010734535678056,0.42295949361367,-0.0015893736120646,-0.0068180194437508,0.020176796148181,0.99977191668879,-0.075480973122255,0.026818717240267,0.021368537544177,-0.19960534568565,0.17162175101742,-0.11834097519658,-0.29116253734724,0.12784819395414,0.18734706632782,-1.602701280058,-5.9889356917718,-0.024844113393877,-0.16728931243201,-0.56108283481864,2.5798114597409,1.8599373148463,0.3041608678397,0.54194173792867,5.823007811031,3.3783542887022,-1.1711832315648,1.996514347521,0.58657234274675,5.2897371126546,0.19139605461699,0.64325010274561,-6.7298695662064,-2.8633626670365,0.82839243899732,-1.1098685979664,-10.811269831242,-1.076746447078,-1.2013151543466,-2.7353872186175,2.7083754452567,2.5468824593637,-0.20852510216802,-0.5562548395015,13.121420484023,2.6928239242732,0.36810985665536,1.8264367263371,15.671795496676,2.4654308809995,-1.0280572479244,3.3354698023359,-10.473691303135,4.0101141937852,0.21805198420234,0.29022810759409,-21.523894601592,-2.4737919483117,0.7476630034199,-2.6377327653658,-18.848836242096,-1.2149942513577,-1.3381247028528,-3.7211155129215,23.89623011854,3.4807510087518,-1.8757279690071,-0.75384489986124,37.174908174763,1,2.9966696248859,2.4722162468613,34.94604532254,1,-1.6470684539944,-0.019634752221779,33.548471660075,1,-1.0604245313378,-2.4660731429412,38.267829014879,1
1.025,0.0047750839207883,-0.010638079391337,0.42305874392144,-0.0020312249284656,-0.0063613931998553,0.019912177207351,0.99977943167516,-0.075838157230201,0.027762955022661,0.022372346981369,-0.19938346674663,0.17275392668823,-0.11960133229802,-0.28978082221692,0.13918227341183,0.17662868913348,-1.8049853993504,-6.2324388259188,0.10339222163741,-0.1700622997398,-0.54807645227918,2.6225744093302,1.9011720043594,0.30694312258892,0.570911216461,5.7642739721805,3.308535786816,-1.1611944798122,1.9987558569955,0.309979722839,5.2400698394249,0.19452771673646,0.60932298075485,-6.8399850940922,-2.8819830034249,0.82270897372901,-1.1633113618086,-10.563897258872,-0.92146223409,-1.2149552319239,-2.7200438715314,3.4282885323773,2.6469321232063,-0.21114165095324,-0.49022746593853,13.286066545676,2.7917224876178,0.37743509350098,1.9030832340787,14.982083353884,2.169533160891,-1.0115167644106,3.2795396725089,-11.894357274499,3.8355627564185,0.21923353461403,0.18229486079215,-21.640525351918,-2.4869553567228,0.73424496129204,-2.7282269692157,-17.340367029456,-0.85270053950644,-1.3564218108806,-3.5957907957176,26.220390089593,3.72786987383,-1.8106678258607,-0.70219024817823,37.289222145148,1,2.9994217214462,2.4796667444691,34.812876560108,1,-1.7153638806828,-0.073620433119909,33.67146616198,1,-0.98289053868509,-2.4566331983268,38.181819970037,1
